0.0000000000e+00 1.1166274442e+02 0.0000000000e+00 6.3547645683e+02
1.0000000000e-03 1.1166274442e+02 7.1564045764e-12 6.3547645683e+02
2.0000000000e-03 1.1166274242e+02 3.5782022882e-11 6.3547645084e+02
3.0000000000e-03 1.1166273801e+02 1.0018966346e-10 6.3547643759e+02
4.0000000000e-03 1.1166273106e+02 2.1469213322e-10 6.3547641675e+02
5.0000000000e-03 1.1166272153e+02 3.9360223635e-10 6.3547638817e+02
6.0000000000e-03 1.1166270941e+02 6.5123277326e-10 6.3547635181e+02
7.0000000000e-03 1.1166269468e+02 1.0018965396e-09 6.3547630761e+02
8.0000000000e-03 1.1166267733e+02 1.4599063249e-09 6.3547625556e+02
9.0000000000e-03 1.1166265736e+02 2.0395749120e-09 6.3547619564e+02
1.0000000000e-02 1.1166263476e+02 2.7552150755e-09 6.3547612784e+02
1.1000000000e-02 1.1166260953e+02 3.6211395810e-09 6.3547605215e+02
1.2000000000e-02 1.1166258167e+02 4.6516611837e-09 6.3547596857e+02
1.3000000000e-02 1.1166255117e+02 5.8610926279e-09 6.3547587708e+02
1.4000000000e-02 1.1166251804e+02 7.2637466452e-09 6.3547577770e+02
1.5000000000e-02 1.1166248228e+02 8.8739359541e-09 6.3547567041e+02
1.6000000000e-02 1.1166244388e+02 1.0705973258e-08 6.3547555521e+02
1.7000000000e-02 1.1166240284e+02 1.2774171247e-08 6.3547543210e+02
1.8000000000e-02 1.1166235917e+02 1.5092842590e-08 6.3547530108e+02
1.9000000000e-02 1.1166231286e+02 1.7676299944e-08 6.3547516214e+02
2.0000000000e-02 1.1166226391e+02 2.0538855943e-08 6.3547501530e+02
2.1000000000e-02 1.1166221232e+02 2.3694823202e-08 6.3547486053e+02
2.2000000000e-02 1.1166215809e+02 2.7158514316e-08 6.3547469785e+02
2.3000000000e-02 1.1166210123e+02 3.0944241858e-08 6.3547452726e+02
2.4000000000e-02 1.1166204172e+02 3.5066318378e-08 6.3547434874e+02
2.5000000000e-02 1.1166197958e+02 3.9539056400e-08 6.3547416231e+02
2.6000000000e-02 1.1166191480e+02 4.4376768426e-08 6.3547396797e+02
2.7000000000e-02 1.1166184738e+02 4.9593766930e-08 6.3547376570e+02
2.8000000000e-02 1.1166177731e+02 5.5204364358e-08 6.3547355551e+02
2.9000000000e-02 1.1166170461e+02 6.1222873129e-08 6.3547333740e+02
3.0000000000e-02 1.1166162927e+02 6.7663605631e-08 6.3547311138e+02
3.1000000000e-02 1.1166155129e+02 7.4540874224e-08 6.3547287743e+02
3.2000000000e-02 1.1166147066e+02 8.1868991233e-08 6.3547263556e+02
3.3000000000e-02 1.1166138740e+02 8.9662268954e-08 6.3547238577e+02
3.4000000000e-02 1.1166130150e+02 9.7935019646e-08 6.3547212807e+02
3.5000000000e-02 1.1166121295e+02 1.0670155554e-07 6.3547186244e+02
3.6000000000e-02 1.1166112177e+02 1.1597618881e-07 6.3547158889e+02
3.7000000000e-02 1.1166102795e+02 1.2577323163e-07 6.3547130741e+02
3.8000000000e-02 1.1166093148e+02 1.3610699610e-07 6.3547101802e+02
3.9000000000e-02 1.1166083238e+02 1.4699179430e-07 6.3547072070e+02
4.0000000000e-02 1.1166073063e+02 1.5844193827e-07 6.3547041547e+02
4.1000000000e-02 1.1166062624e+02 1.7047173999e-07 6.3547010231e+02
4.2000000000e-02 1.1166051922e+02 1.8309551143e-07 6.3546978122e+02
4.3000000000e-02 1.1166040955e+02 1.9632756449e-07 6.3546945222e+02
4.4000000000e-02 1.1166029724e+02 2.1018221103e-07 6.3546911529e+02
4.5000000000e-02 1.1166018229e+02 2.2467376288e-07 6.3546877045e+02
4.6000000000e-02 1.1166006470e+02 2.3981653180e-07 6.3546841768e+02
4.7000000000e-02 1.1165994447e+02 2.5562482953e-07 6.3546805698e+02
